Wed Jun 12 10:47:34 2024

        Time,      Tsample,     Integral,       Moment,            M,      M(Mass), Tsample(Aver),            H
           s,            K,           Vs,          emu,     emu/cm^3,        emu/g,            K,            T

         6:0          6:0          6:0          6:0          6:0          6:0          6:0          6:0 
2.879680E+03 1.956600E+02 7.226637E-05 3.361303E-01 5.039434E-03 5.039434E+00 1.956600E+02 1.000000E-02 
2.886098E+03 1.958700E+02 7.218992E-05 3.357747E-01 5.034103E-03 5.034103E+00 1.958700E+02 1.000000E-02 
2.892500E+03 1.961200E+02 7.199032E-05 3.348463E-01 5.020184E-03 5.020184E+00 1.961200E+02 1.000000E-02 
2.898898E+03 1.963500E+02 7.240631E-05 3.367812E-01 5.049193E-03 5.049193E+00 1.963500E+02 1.000000E-02 
2.905309E+03 1.965600E+02 7.183362E-05 3.341174E-01 5.009257E-03 5.009257E+00 1.965600E+02 1.000000E-02 
2.911871E+03 1.967400E+02 7.221419E-05 3.358876E-01 5.035796E-03 5.035796E+00 1.967400E+02 1.000000E-02 
2.918309E+03 1.969400E+02 7.248423E-05 3.371436E-01 5.054627E-03 5.054627E+00 1.969400E+02 1.000000E-02 
2.924469E+03 1.971700E+02 7.234752E-05 3.365077E-01 5.045093E-03 5.045093E+00 1.971700E+02 1.000000E-02 
2.930848E+03 1.974000E+02 7.117191E-05 3.310396E-01 4.963113E-03 4.963113E+00 1.974000E+02 1.000000E-02 
2.937250E+03 1.976000E+02 7.156326E-05 3.328599E-01 4.990403E-03 4.990403E+00 1.976000E+02 1.000000E-02 
2.943648E+03 1.978200E+02 7.196187E-05 3.347139E-01 5.018200E-03 5.018200E+00 1.978200E+02 1.000000E-02 
2.950098E+03 1.980400E+02 7.204501E-05 3.351006E-01 5.023998E-03 5.023998E+00 1.980400E+02 1.000000E-02 
2.956719E+03 1.982500E+02 7.193854E-05 3.346054E-01 5.016573E-03 5.016573E+00 1.982500E+02 1.000000E-02 
2.963160E+03 1.984600E+02 7.202556E-05 3.350102E-01 5.022642E-03 5.022642E+00 1.984600E+02 1.000000E-02 
2.969801E+03 1.986900E+02 7.199011E-05 3.348453E-01 5.020169E-03 5.020169E+00 1.986900E+02 1.000000E-02 
2.976379E+03 1.988900E+02 7.180705E-05 3.339938E-01 5.007404E-03 5.007404E+00 1.988900E+02 1.000000E-02 
2.982418E+03 1.990900E+02 7.160610E-05 3.330592E-01 4.993391E-03 4.993391E+00 1.990900E+02 1.000000E-02 
2.988969E+03 1.993300E+02 7.232632E-05 3.364091E-01 5.043615E-03 5.043615E+00 1.993300E+02 1.000000E-02 
2.995520E+03 1.995400E+02 7.170092E-05 3.335002E-01 5.000003E-03 5.000003E+00 1.995400E+02 1.000000E-02 
3.002020E+03 1.997500E+02 7.182043E-05 3.340561E-01 5.008337E-03 5.008337E+00 1.997500E+02 1.000000E-02 
3.008629E+03 1.999700E+02 7.161698E-05 3.331098E-01 4.994149E-03 4.994149E+00 1.999700E+02 1.000000E-02 
3.015879E+03 2.002000E+02 7.209114E-05 3.353152E-01 5.027214E-03 5.027214E+00 2.002000E+02 1.000000E-02 
3.022090E+03 2.004000E+02 7.178351E-05 3.338843E-01 5.005762E-03 5.005762E+00 2.004000E+02 1.000000E-02 
3.029168E+03 2.006000E+02 7.151221E-05 3.326224E-01 4.986843E-03 4.986843E+00 2.006000E+02 1.000000E-02 
3.035828E+03 2.009000E+02 7.189093E-05 3.343840E-01 5.013253E-03 5.013253E+00 2.009000E+02 1.000000E-02 
3.042949E+03 2.011000E+02 7.175913E-05 3.337710E-01 5.004062E-03 5.004062E+00 2.011000E+02 1.000000E-02 
3.049430E+03 2.013000E+02 7.181136E-05 3.340139E-01 5.007704E-03 5.007704E+00 2.013000E+02 1.000000E-02 
3.055840E+03 2.015000E+02 7.119751E-05 3.311587E-01 4.964898E-03 4.964898E+00 2.015000E+02 1.000000E-02 
3.062180E+03 2.017000E+02 7.183707E-05 3.341335E-01 5.009497E-03 5.009497E+00 2.017000E+02 1.000000E-02 
3.068469E+03 2.019000E+02 7.123804E-05 3.313472E-01 4.967724E-03 4.967724E+00 2.019000E+02 1.000000E-02 
3.075051E+03 2.022000E+02 7.217433E-05 3.357022E-01 5.033016E-03 5.033016E+00 2.022000E+02 1.000000E-02 
3.081590E+03 2.024000E+02 7.180821E-05 3.339992E-01 5.007484E-03 5.007484E+00 2.024000E+02 1.000000E-02 
3.088250E+03 2.026000E+02 7.191114E-05 3.344780E-01 5.014663E-03 5.014663E+00 2.026000E+02 1.000000E-02 
3.094711E+03 2.028000E+02 7.193485E-05 3.345883E-01 5.016316E-03 5.016316E+00 2.028000E+02 1.000000E-02 
3.101199E+03 2.030000E+02 7.163661E-05 3.332011E-01 4.995518E-03 4.995518E+00 2.030000E+02 1.000000E-02 
3.107770E+03 2.033000E+02 7.144155E-05 3.322938E-01 4.981916E-03 4.981916E+00 2.033000E+02 1.000000E-02 
3.114930E+03 2.035000E+02 7.148127E-05 3.324785E-01 4.984686E-03 4.984686E+00 2.035000E+02 1.000000E-02 
3.121609E+03 2.037000E+02 7.181584E-05 3.340347E-01 5.008017E-03 5.008017E+00 2.037000E+02 1.000000E-02 
3.128090E+03 2.039000E+02 7.152350E-05 3.326750E-01 4.987631E-03 4.987631E+00 2.039000E+02 1.000000E-02 
3.134059E+03 2.041000E+02 7.156600E-05 3.328726E-01 4.990594E-03 4.990594E+00 2.041000E+02 1.000000E-02 
3.140711E+03 2.044000E+02 7.224633E-05 3.360371E-01 5.038037E-03 5.038037E+00 2.044000E+02 1.000000E-02 
3.147121E+03 2.046000E+02 7.185277E-05 3.342065E-01 5.010592E-03 5.010592E+00 2.046000E+02 1.000000E-02 
3.153578E+03 2.048000E+02 7.188506E-05 3.343567E-01 5.012843E-03 5.012843E+00 2.048000E+02 1.000000E-02 
3.159848E+03 2.050000E+02 7.162936E-05 3.331674E-01 4.995013E-03 4.995013E+00 2.050000E+02 1.000000E-02 
3.166320E+03 2.052000E+02 7.189709E-05 3.344126E-01 5.013683E-03 5.013683E+00 2.052000E+02 1.000000E-02 
3.172848E+03 2.054000E+02 7.191432E-05 3.344928E-01 5.014884E-03 5.014884E+00 2.054000E+02 1.000000E-02 
3.179938E+03 2.056000E+02 7.171811E-05 3.335801E-01 5.001202E-03 5.001202E+00 2.056000E+02 1.000000E-02 
3.186289E+03 2.059000E+02 7.183199E-05 3.341098E-01 5.009143E-03 5.009143E+00 2.059000E+02 1.000000E-02 
3.193008E+03 2.061000E+02 7.187665E-05 3.343176E-01 5.012257E-03 5.012257E+00 2.061000E+02 1.000000E-02 
3.199000E+03 2.063000E+02 7.199907E-05 3.348870E-01 5.020794E-03 5.020794E+00 2.063000E+02 1.000000E-02 
3.205648E+03 2.065000E+02 7.159006E-05 3.329846E-01 4.992272E-03 4.992272E+00 2.065000E+02 1.000000E-02 
3.212969E+03 2.068000E+02 7.134656E-05 3.318520E-01 4.975292E-03 4.975292E+00 2.068000E+02 1.000000E-02 
3.219648E+03 2.070000E+02 7.118133E-05 3.310834E-01 4.963770E-03 4.963770E+00 2.070000E+02 1.000000E-02 
3.225980E+03 2.072000E+02 7.191185E-05 3.344813E-01 5.014712E-03 5.014712E+00 2.072000E+02 1.000000E-02 
3.233059E+03 2.075000E+02 7.175605E-05 3.337566E-01 5.003847E-03 5.003847E+00 2.075000E+02 1.000000E-02 
3.239449E+03 2.076000E+02 7.115162E-05 3.309452E-01 4.961698E-03 4.961698E+00 2.076000E+02 1.000000E-02 
3.245871E+03 2.079000E+02 7.092692E-05 3.299001E-01 4.946029E-03 4.946029E+00 2.079000E+02 1.000000E-02 
3.252188E+03 2.081000E+02 7.117624E-05 3.310598E-01 4.963415E-03 4.963415E+00 2.081000E+02 1.000000E-02 
3.258660E+03 2.083000E+02 7.178050E-05 3.338703E-01 5.005552E-03 5.005552E+00 2.083000E+02 1.000000E-02 
3.265559E+03 2.085000E+02 7.176749E-05 3.338098E-01 5.004645E-03 5.004645E+00 2.085000E+02 1.000000E-02 
3.272469E+03 2.088000E+02 7.150812E-05 3.326034E-01 4.986558E-03 4.986558E+00 2.088000E+02 1.000000E-02 
3.278871E+03 2.090000E+02 7.165457E-05 3.332846E-01 4.996771E-03 4.996771E+00 2.090000E+02 1.000000E-02 
3.285539E+03 2.092000E+02 7.114129E-05 3.308972E-01 4.960978E-03 4.960978E+00 2.092000E+02 1.000000E-02 
3.291980E+03 2.094000E+02 7.151353E-05 3.326286E-01 4.986935E-03 4.986935E+00 2.094000E+02 1.000000E-02 
3.298629E+03 2.096000E+02 7.183571E-05 3.341271E-01 5.009402E-03 5.009402E+00 2.096000E+02 1.000000E-02 
3.304988E+03 2.098000E+02 7.086316E-05 3.296036E-01 4.941583E-03 4.941583E+00 2.098000E+02 1.000000E-02 
3.311590E+03 2.101000E+02 7.158208E-05 3.329474E-01 4.991715E-03 4.991715E+00 2.101000E+02 1.000000E-02 
3.318078E+03 2.103000E+02 7.142537E-05 3.322185E-01 4.980788E-03 4.980788E+00 2.103000E+02 1.000000E-02 
3.325309E+03 2.105000E+02 7.151868E-05 3.326525E-01 4.987295E-03 4.987295E+00 2.105000E+02 1.000000E-02 
3.331961E+03 2.108000E+02 7.143596E-05 3.322678E-01 4.981526E-03 4.981526E+00 2.108000E+02 1.000000E-02 
3.338531E+03 2.110000E+02 7.122902E-05 3.313053E-01 4.967096E-03 4.967096E+00 2.110000E+02 1.000000E-02 
3.345070E+03 2.112000E+02 7.183415E-05 3.341199E-01 5.009294E-03 5.009294E+00 2.112000E+02 1.000000E-02 
3.351520E+03 2.114000E+02 7.153305E-05 3.327194E-01 4.988297E-03 4.988297E+00 2.114000E+02 1.000000E-02 
3.358199E+03 2.116000E+02 7.160057E-05 3.330334E-01 4.993005E-03 4.993005E+00 2.116000E+02 1.000000E-02 
3.364820E+03 2.118000E+02 7.092249E-05 3.298795E-01 4.945720E-03 4.945720E+00 2.118000E+02 1.000000E-02 
3.371289E+03 2.120000E+02 7.167255E-05 3.333683E-01 4.998025E-03 4.998025E+00 2.120000E+02 1.000000E-02 
3.377629E+03 2.122000E+02 7.134758E-05 3.318567E-01 4.975363E-03 4.975363E+00 2.122000E+02 1.000000E-02 
3.384348E+03 2.125000E+02 7.133782E-05 3.318113E-01 4.974683E-03 4.974683E+00 2.125000E+02 1.000000E-02 
3.390840E+03 2.127000E+02 7.119659E-05 3.311544E-01 4.964834E-03 4.964834E+00 2.127000E+02 1.000000E-02 
3.397801E+03 2.129000E+02 7.090896E-05 3.298166E-01 4.944776E-03 4.944776E+00 2.129000E+02 1.000000E-02 
3.404328E+03 2.131000E+02 7.112703E-05 3.308309E-01 4.959983E-03 4.959983E+00 2.131000E+02 1.000000E-02 
3.410930E+03 2.134000E+02 7.164188E-05 3.332256E-01 4.995886E-03 4.995886E+00 2.134000E+02 1.000000E-02 
3.417219E+03 2.136000E+02 7.170946E-05 3.335399E-01 5.000598E-03 5.000598E+00 2.136000E+02 1.000000E-02 
3.424031E+03 2.138000E+02 7.135768E-05 3.319037E-01 4.976068E-03 4.976068E+00 2.138000E+02 1.000000E-02 
3.430168E+03 2.140000E+02 7.126516E-05 3.314734E-01 4.969616E-03 4.969616E+00 2.140000E+02 1.000000E-02 
3.436859E+03 2.142000E+02 7.078029E-05 3.292181E-01 4.935804E-03 4.935804E+00 2.142000E+02 1.000000E-02 
3.443980E+03 2.145000E+02 7.093798E-05 3.299516E-01 4.946800E-03 4.946800E+00 2.145000E+02 1.000000E-02 
3.451051E+03 2.147000E+02 7.108540E-05 3.306373E-01 4.957080E-03 4.957080E+00 2.147000E+02 1.000000E-02 
3.457410E+03 2.149000E+02 7.162545E-05 3.331491E-01 4.994740E-03 4.994740E+00 2.149000E+02 1.000000E-02 
3.464398E+03 2.151000E+02 7.134116E-05 3.318269E-01 4.974916E-03 4.974916E+00 2.151000E+02 1.000000E-02 
3.470980E+03 2.154000E+02 7.106674E-05 3.305504E-01 4.955779E-03 4.955779E+00 2.154000E+02 1.000000E-02 
3.477629E+03 2.156000E+02 7.101281E-05 3.302996E-01 4.952018E-03 4.952018E+00 2.156000E+02 1.000000E-02 
3.484559E+03 2.158000E+02 7.163995E-05 3.332166E-01 4.995751E-03 4.995751E+00 2.158000E+02 1.000000E-02 
3.491141E+03 2.160000E+02 7.079539E-05 3.292883E-01 4.936856E-03 4.936856E+00 2.160000E+02 1.000000E-02 
3.497820E+03 2.163000E+02 7.151543E-05 3.326374E-01 4.987068E-03 4.987068E+00 2.163000E+02 1.000000E-02 
3.504281E+03 2.165000E+02 7.097865E-05 3.301407E-01 4.949636E-03 4.949636E+00 2.165000E+02 1.000000E-02 
3.510871E+03 2.167000E+02 7.103600E-05 3.304075E-01 4.953635E-03 4.953635E+00 2.167000E+02 1.000000E-02 
3.517391E+03 2.169000E+02 7.152237E-05 3.326697E-01 4.987552E-03 4.987552E+00 2.169000E+02 1.000000E-02 
3.523820E+03 2.171000E+02 7.127601E-05 3.315238E-01 4.970372E-03 4.970372E+00 2.171000E+02 1.000000E-02 
3.530238E+03 2.174000E+02 7.103613E-05 3.304081E-01 4.953645E-03 4.953645E+00 2.174000E+02 1.000000E-02 
3.536621E+03 2.176000E+02 7.073484E-05 3.290067E-01 4.932634E-03 4.932634E+00 2.176000E+02 1.000000E-02 
3.543379E+03 2.178000E+02 7.110825E-05 3.307435E-01 4.958674E-03 4.958674E+00 2.178000E+02 1.000000E-02 
3.550359E+03 2.181000E+02 7.081096E-05 3.293607E-01 4.937942E-03 4.937942E+00 2.181000E+02 1.000000E-02 
3.556949E+03 2.183000E+02 7.117860E-05 3.310707E-01 4.963579E-03 4.963579E+00 2.183000E+02 1.000000E-02 
3.563469E+03 2.185000E+02 7.061589E-05 3.284534E-01 4.924339E-03 4.924339E+00 2.185000E+02 1.000000E-02 
3.570078E+03 2.187000E+02 7.068621E-05 3.287805E-01 4.929243E-03 4.929243E+00 2.187000E+02 1.000000E-02 
3.576609E+03 2.189000E+02 7.108967E-05 3.306571E-01 4.957378E-03 4.957378E+00 2.189000E+02 1.000000E-02 
3.582961E+03 2.191000E+02 7.101001E-05 3.302866E-01 4.951823E-03 4.951823E+00 2.191000E+02 1.000000E-02 
3.589371E+03 2.193000E+02 7.130096E-05 3.316399E-01 4.972112E-03 4.972112E+00 2.193000E+02 1.000000E-02 
3.595781E+03 2.196000E+02 7.033739E-05 3.271581E-01 4.904918E-03 4.904918E+00 2.196000E+02 1.000000E-02 
3.602230E+03 2.198000E+02 7.138306E-05 3.320217E-01 4.977837E-03 4.977837E+00 2.198000E+02 1.000000E-02 
3.608480E+03 2.200000E+02 7.125846E-05 3.314422E-01 4.969148E-03 4.969148E+00 2.200000E+02 1.000000E-02 
3.614840E+03 2.202000E+02 7.130652E-05 3.316658E-01 4.972500E-03 4.972500E+00 2.202000E+02 1.000000E-02 
3.620840E+03 2.204000E+02 7.078833E-05 3.292555E-01 4.936364E-03 4.936364E+00 2.204000E+02 1.000000E-02 
3.627328E+03 2.206000E+02 7.123956E-05 3.313543E-01 4.967831E-03 4.967831E+00 2.206000E+02 1.000000E-02 
3.633719E+03 2.208000E+02 7.066186E-05 3.286673E-01 4.927545E-03 4.927545E+00 2.208000E+02 1.000000E-02 
3.640449E+03 2.210000E+02 7.080561E-05 3.293359E-01 4.937569E-03 4.937569E+00 2.210000E+02 1.000000E-02 
3.646789E+03 2.213000E+02 7.056994E-05 3.282397E-01 4.921135E-03 4.921135E+00 2.213000E+02 1.000000E-02 
3.653160E+03 2.215000E+02 7.083897E-05 3.294910E-01 4.939896E-03 4.939896E+00 2.215000E+02 1.000000E-02 
3.659410E+03 2.217000E+02 7.071036E-05 3.288928E-01 4.930927E-03 4.930927E+00 2.217000E+02 1.000000E-02 
3.665809E+03 2.219000E+02 7.064193E-05 3.285746E-01 4.926155E-03 4.926155E+00 2.219000E+02 1.000000E-02 
3.672840E+03 2.221000E+02 7.085524E-05 3.295667E-01 4.941030E-03 4.941030E+00 2.221000E+02 1.000000E-02 
3.679879E+03 2.223000E+02 7.082703E-05 3.294355E-01 4.939063E-03 4.939063E+00 2.223000E+02 1.000000E-02 
3.686281E+03 2.225000E+02 7.046449E-05 3.277492E-01 4.913781E-03 4.913781E+00 2.225000E+02 1.000000E-02 
3.693461E+03 2.228000E+02 7.115612E-05 3.309662E-01 4.962012E-03 4.962012E+00 2.228000E+02 1.000000E-02 
3.700359E+03 2.230000E+02 7.090344E-05 3.297909E-01 4.944391E-03 4.944391E+00 2.230000E+02 1.000000E-02 
3.707121E+03 2.233000E+02 7.109097E-05 3.306632E-01 4.957469E-03 4.957469E+00 2.233000E+02 1.000000E-02 
3.713621E+03 2.235000E+02 7.081380E-05 3.293740E-01 4.938141E-03 4.938141E+00 2.235000E+02 1.000000E-02 
3.720070E+03 2.237000E+02 7.076561E-05 3.291498E-01 4.934780E-03 4.934780E+00 2.237000E+02 1.000000E-02 
3.726578E+03 2.239000E+02 7.062325E-05 3.284876E-01 4.924852E-03 4.924852E+00 2.239000E+02 1.000000E-02 
3.732938E+03 2.241000E+02 7.058548E-05 3.283120E-01 4.922219E-03 4.922219E+00 2.241000E+02 1.000000E-02 
3.739438E+03 2.243000E+02 7.130455E-05 3.316566E-01 4.972363E-03 4.972363E+00 2.243000E+02 1.000000E-02 
3.746449E+03 2.245000E+02 7.074351E-05 3.290470E-01 4.933239E-03 4.933239E+00 2.245000E+02 1.000000E-02 
3.753309E+03 2.248000E+02 7.085610E-05 3.295707E-01 4.941090E-03 4.941090E+00 2.248000E+02 1.000000E-02 
3.759801E+03 2.250000E+02 7.092400E-05 3.298865E-01 4.945825E-03 4.945825E+00 2.250000E+02 1.000000E-02 
3.766469E+03 2.253000E+02 7.009729E-05 3.260413E-01 4.888175E-03 4.888175E+00 2.253000E+02 1.000000E-02 
3.773078E+03 2.255000E+02 7.008581E-05 3.259879E-01 4.887375E-03 4.887375E+00 2.255000E+02 1.000000E-02 
3.779641E+03 2.256000E+02 7.089366E-05 3.297454E-01 4.943710E-03 4.943710E+00 2.256000E+02 1.000000E-02 
3.785980E+03 2.259000E+02 7.063945E-05 3.285630E-01 4.925982E-03 4.925982E+00 2.259000E+02 1.000000E-02 
3.792379E+03 2.261000E+02 7.087645E-05 3.296654E-01 4.942509E-03 4.942509E+00 2.261000E+02 1.000000E-02 
3.798828E+03 2.263000E+02 7.034773E-05 3.272061E-01 4.905639E-03 4.905639E+00 2.263000E+02 1.000000E-02 
3.804629E+03 2.265000E+02 7.089357E-05 3.297450E-01 4.943703E-03 4.943703E+00 2.265000E+02 1.000000E-02 
3.811828E+03 2.268000E+02 6.993980E-05 3.253087E-01 4.877193E-03 4.877193E+00 2.268000E+02 1.000000E-02 
3.818301E+03 2.270000E+02 7.056375E-05 3.282109E-01 4.920703E-03 4.920703E+00 2.270000E+02 1.000000E-02 
3.824590E+03 2.272000E+02 7.029587E-05 3.269649E-01 4.902023E-03 4.902023E+00 2.272000E+02 1.000000E-02 
3.831180E+03 2.274000E+02 7.044769E-05 3.276711E-01 4.912610E-03 4.912610E+00 2.274000E+02 1.000000E-02 
3.837660E+03 2.276000E+02 7.112470E-05 3.308201E-01 4.959821E-03 4.959821E+00 2.276000E+02 1.000000E-02 
3.844129E+03 2.278000E+02 7.038937E-05 3.273998E-01 4.908543E-03 4.908543E+00 2.278000E+02 1.000000E-02 
3.850480E+03 2.280000E+02 7.068384E-05 3.287695E-01 4.929078E-03 4.929078E+00 2.280000E+02 1.000000E-02 
3.857031E+03 2.283000E+02 7.091093E-05 3.298257E-01 4.944914E-03 4.944914E+00 2.283000E+02 1.000000E-02 
3.864000E+03 2.285000E+02 7.084320E-05 3.295107E-01 4.940190E-03 4.940190E+00 2.285000E+02 1.000000E-02 
3.870598E+03 2.287000E+02 7.026134E-05 3.268043E-01 4.899615E-03 4.899615E+00 2.287000E+02 1.000000E-02 
3.877109E+03 2.289000E+02 7.074266E-05 3.290431E-01 4.933180E-03 4.933180E+00 2.289000E+02 1.000000E-02 
3.883480E+03 2.290000E+02 7.041069E-05 3.274990E-01 4.910030E-03 4.910030E+00 2.290000E+02 1.000000E-02 
3.890219E+03 2.294000E+02 7.092424E-05 3.298877E-01 4.945842E-03 4.945842E+00 2.294000E+02 1.000000E-02 
3.896629E+03 2.296000E+02 7.058971E-05 3.283317E-01 4.922514E-03 4.922514E+00 2.296000E+02 1.000000E-02 
3.903480E+03 2.298000E+02 7.040397E-05 3.274677E-01 4.909561E-03 4.909561E+00 2.298000E+02 1.000000E-02 
3.910031E+03 2.301000E+02 7.042898E-05 3.275841E-01 4.911305E-03 4.911305E+00 2.301000E+02 1.000000E-02 
3.916430E+03 2.303000E+02 7.025698E-05 3.267840E-01 4.899311E-03 4.899311E+00 2.303000E+02 1.000000E-02 
3.923090E+03 2.305000E+02 6.975474E-05 3.244480E-01 4.864288E-03 4.864288E+00 2.305000E+02 1.000000E-02 
3.930258E+03 2.308000E+02 7.010290E-05 3.260674E-01 4.888566E-03 4.888566E+00 2.308000E+02 1.000000E-02 
3.936758E+03 2.310000E+02 7.066446E-05 3.286794E-01 4.927727E-03 4.927727E+00 2.310000E+02 1.000000E-02 
3.943340E+03 2.312000E+02 7.090194E-05 3.297839E-01 4.944287E-03 4.944287E+00 2.312000E+02 1.000000E-02 
3.949488E+03 2.314000E+02 7.026849E-05 3.268376E-01 4.900113E-03 4.900113E+00 2.314000E+02 1.000000E-02 
3.955898E+03 2.316000E+02 7.052057E-05 3.280101E-01 4.917693E-03 4.917693E+00 2.316000E+02 1.000000E-02 
3.962430E+03 2.319000E+02 7.082562E-05 3.294289E-01 4.938964E-03 4.938964E+00 2.319000E+02 1.000000E-02 
3.968930E+03 2.321000E+02 7.036079E-05 3.272669E-01 4.906550E-03 4.906550E+00 2.321000E+02 1.000000E-02 
3.975020E+03 2.322000E+02 7.037023E-05 3.273108E-01 4.907208E-03 4.907208E+00 2.322000E+02 1.000000E-02 
3.981371E+03 2.324000E+02 7.015645E-05 3.263164E-01 4.892300E-03 4.892300E+00 2.324000E+02 1.000000E-02 
3.987781E+03 2.326000E+02 7.018675E-05 3.264574E-01 4.894413E-03 4.894413E+00 2.326000E+02 1.000000E-02 
3.994258E+03 2.328000E+02 7.050350E-05 3.279307E-01 4.916502E-03 4.916502E+00 2.328000E+02 1.000000E-02 
4.000848E+03 2.330000E+02 7.044780E-05 3.276716E-01 4.912617E-03 4.912617E+00 2.330000E+02 1.000000E-02 
4.007168E+03 2.332000E+02 7.032531E-05 3.271019E-01 4.904076E-03 4.904076E+00 2.332000E+02 1.000000E-02 
4.013348E+03 2.334000E+02 7.013513E-05 3.262173E-01 4.890814E-03 4.890814E+00 2.334000E+02 1.000000E-02 
4.020031E+03 2.336000E+02 7.045405E-05 3.277007E-01 4.913054E-03 4.913054E+00 2.336000E+02 1.000000E-02 
4.026590E+03 2.338000E+02 7.011533E-05 3.261252E-01 4.889433E-03 4.889433E+00 2.338000E+02 1.000000E-02 
4.033141E+03 2.340000E+02 7.039823E-05 3.274410E-01 4.909161E-03 4.909161E+00 2.340000E+02 1.000000E-02 
4.039621E+03 2.343000E+02 7.026346E-05 3.268142E-01 4.899763E-03 4.899763E+00 2.343000E+02 1.000000E-02 
4.046008E+03 2.345000E+02 7.043446E-05 3.276095E-01 4.911687E-03 4.911687E+00 2.345000E+02 1.000000E-02 
4.053039E+03 2.348000E+02 7.017293E-05 3.263931E-01 4.893450E-03 4.893450E+00 2.348000E+02 1.000000E-02 
4.059621E+03 2.350000E+02 7.036487E-05 3.272859E-01 4.906834E-03 4.906834E+00 2.350000E+02 1.000000E-02 
4.066098E+03 2.352000E+02 7.053270E-05 3.280665E-01 4.918538E-03 4.918538E+00 2.352000E+02 1.000000E-02 
4.072758E+03 2.354000E+02 6.993699E-05 3.252957E-01 4.876997E-03 4.876997E+00 2.354000E+02 1.000000E-02 
4.079168E+03 2.356000E+02 7.049112E-05 3.278731E-01 4.915639E-03 4.915639E+00 2.356000E+02 1.000000E-02 
4.085598E+03 2.358000E+02 6.971920E-05 3.242827E-01 4.861810E-03 4.861810E+00 2.358000E+02 1.000000E-02 
4.092109E+03 2.360000E+02 6.994864E-05 3.253499E-01 4.877810E-03 4.877810E+00 2.360000E+02 1.000000E-02 
4.098090E+03 2.362000E+02 6.966991E-05 3.240534E-01 4.858372E-03 4.858372E+00 2.362000E+02 1.000000E-02 
4.104781E+03 2.365000E+02 7.018029E-05 3.264273E-01 4.893963E-03 4.893963E+00 2.365000E+02 1.000000E-02 
4.111328E+03 2.367000E+02 7.020740E-05 3.265534E-01 4.895853E-03 4.895853E+00 2.367000E+02 1.000000E-02 
4.117910E+03 2.369000E+02 6.956200E-05 3.235515E-01 4.850847E-03 4.850847E+00 2.369000E+02 1.000000E-02 
4.123980E+03 2.371000E+02 6.961193E-05 3.237837E-01 4.854329E-03 4.854329E+00 2.371000E+02 1.000000E-02 
4.130609E+03 2.373000E+02 7.016673E-05 3.263642E-01 4.893017E-03 4.893017E+00 2.373000E+02 1.000000E-02 
4.137758E+03 2.376000E+02 7.011203E-05 3.261098E-01 4.889203E-03 4.889203E+00 2.376000E+02 1.000000E-02 
4.144078E+03 2.378000E+02 7.028621E-05 3.269200E-01 4.901349E-03 4.901349E+00 2.378000E+02 1.000000E-02 
4.150520E+03 2.380000E+02 7.014556E-05 3.262658E-01 4.891541E-03 4.891541E+00 2.380000E+02 1.000000E-02 
4.156980E+03 2.382000E+02 7.053537E-05 3.280789E-01 4.918724E-03 4.918724E+00 2.382000E+02 1.000000E-02 
4.163371E+03 2.384000E+02 6.924586E-05 3.220810E-01 4.828801E-03 4.828801E+00 2.384000E+02 1.000000E-02 
4.170141E+03 2.387000E+02 6.963639E-05 3.238975E-01 4.856035E-03 4.856035E+00 2.387000E+02 1.000000E-02 
4.177301E+03 2.389000E+02 7.020730E-05 3.265530E-01 4.895846E-03 4.895846E+00 2.389000E+02 1.000000E-02 
4.184031E+03 2.391000E+02 7.017240E-05 3.263907E-01 4.893413E-03 4.893413E+00 2.391000E+02 1.000000E-02 
4.190391E+03 2.394000E+02 6.983936E-05 3.248416E-01 4.870189E-03 4.870189E+00 2.394000E+02 1.000000E-02 
4.197188E+03 2.396000E+02 7.025462E-05 3.267731E-01 4.899147E-03 4.899147E+00 2.396000E+02 1.000000E-02 
4.203559E+03 2.398000E+02 6.985588E-05 3.249184E-01 4.871340E-03 4.871340E+00 2.398000E+02 1.000000E-02 
4.210180E+03 2.399000E+02 6.990692E-05 3.251558E-01 4.874900E-03 4.874900E+00 2.399000E+02 1.000000E-02 
4.216781E+03 2.402000E+02 6.975017E-05 3.244267E-01 4.863969E-03 4.863969E+00 2.402000E+02 1.000000E-02 
4.223289E+03 2.404000E+02 6.988501E-05 3.250539E-01 4.873372E-03 4.873372E+00 2.404000E+02 1.000000E-02 
4.229590E+03 2.406000E+02 6.986157E-05 3.249449E-01 4.871737E-03 4.871737E+00 2.406000E+02 1.000000E-02 
4.236098E+03 2.409000E+02 6.982709E-05 3.247845E-01 4.869333E-03 4.869333E+00 2.409000E+02 1.000000E-02 
4.242508E+03 2.411000E+02 7.016816E-05 3.263709E-01 4.893117E-03 4.893117E+00 2.411000E+02 1.000000E-02 
4.249508E+03 2.413000E+02 7.002238E-05 3.256929E-01 4.882952E-03 4.882952E+00 2.413000E+02 1.000000E-02 
4.256160E+03 2.416000E+02 6.980808E-05 3.246961E-01 4.868007E-03 4.868007E+00 2.416000E+02 1.000000E-02 
4.262660E+03 2.418000E+02 6.943756E-05 3.229727E-01 4.842170E-03 4.842170E+00 2.418000E+02 1.000000E-02 
4.269051E+03 2.420000E+02 6.965026E-05 3.239620E-01 4.857002E-03 4.857002E+00 2.420000E+02 1.000000E-02 
